[Account_Value],[Account_Name],[Account_Description],[Account_Type],[Account_Sign],[Account_Document],[Account_Summary],[Default_Account],[Account_Parent],[Balance Sheet],[Balance Sheet_Name],[US 1120 Balance Sheet],US 1120 Balance Sheet_Name,[Profit & Loss],[Profit & Loss_Name],[US 1120 Income Statement],[US 1120 Income Statement_Name],[Cash Flow],[Cash Flow_Name]
16630,DATORII FATA DE ENTITATILE DE CARE COMPANIA ESTE LEGATA PRIN,DATORII FATA DE ENTITATILE DE CARE COMPANIA ESTE LEGATA PRIN INTERESE DE PARTICIPARE,Liability,Credit,,No,,1663,5,S,166,1663,B,O,166,16630,850
16810,DOB.AFERENTE IMPRUMUTURILOR DIN EMISIUNI DE OBLIGATIUNI,DOB.AFERENTE IMPRUMUTURILOR DIN EMISIUNI DE OBLIGATIUNI,Liability,Credit,,No,,1681,5,S,168,1681,B,O,168,16810,851
16820,DOB.AFERENTE CREDITELOR BANCARE PE TERMEN LUNG,DOB.AFERENTE CREDITELOR BANCARE PE TERMEN LUNG,Liability,Credit,,No,,1682,5,S,168,1682,B,O,168,16820,852
16850,DOB.AFERENTE DATORIILOR FATA DE ENTITATILE AFILIATE,DOB.AFERENTE DATORIILOR FATA DE ENTITATILE AFILIATE,Liability,Credit,,No,,1685,5,S,168,1685,B,O,168,16850,853
16860,DOB.AFERENTE DATORIILOR FATA DE ENTITATILE DE CARE COMPANIA ,DOB.AFERENTE DATORIILOR FATA DE ENTITATILE DE CARE COMPANIA ESTE LEGATA PRIN INTERESE DE PARTICIPARE,Liability,Credit,,No,,1686,5,S,168,1686,B,O,168,16860,854
16870,DOB.AFERENTE ALTOR IMPRUMUTURI SI DATORII ASIMILATE,DOB.AFERENTE ALTOR IMPRUMUTURI SI DATORII ASIMILATE,Liability,Credit,,No,,1687,5,S,168,1687,B,O,168,16870,855
15110,PROVIZ.PT.LITIGII,PROVIZ.PT.LITIGII,Liability,Credit,,No,,1511,5,S,151,1511,B,O,151,15110,856
15120,PROVIZ.PT.GARANTII ACORDATE CLIENTILOR,PROVIZ.PT.GARANTII ACORDATE CLIENTILOR,Liability,Credit,,No,,1512,5,S,151,1512,B,O,151,15120,857
15130,PROVIZ.PT.DEZAFECTARE IMOBILIZARI CORPORALE SI ALTE ACTIUNI ,PROVIZ.PT.DEZAFECTARE IMOBILIZARI CORPORALE SI ALTE ACTIUNI SIMILARE LEGATE DE ACESTEA7 ,Liability,Credit,,No,,1513,5,S,151,1513,B,O,151,15130,858
15140,PROVIZ.PT.RESTRUCTURARE,PROVIZ.PT.RESTRUCTURARE,Liability,Credit,,No,,1514,5,S,151,1514,B,O,151,15140,859
15150,PROVIZ.PT.PENSII SI OBLIGATII SIMILARE,PROVIZ.PT.PENSII SI OBLIGATII SIMILARE,Liability,Credit,,No,,1515,5,S,151,1515,B,O,151,15150,860
15160,PROVIZ.PT.IMPOZITE,PROVIZ.PT.IMPOZITE,Liability,Credit,,No,,1516,5,S,151,1516,B,O,151,15160,861
15180,ALTE PROVIZIOANE,ALTE PROVIZIOANE,Liability,Credit,,No,,1518,5,S,151,1518,B,O,151,15180,862
10120,CAPITAL SUBSCRIS VARSAT,CAPITAL SUBSCRIS VARSAT,Liability,Credit,,No,,1012,6,S,101,1012,B,O,101,10120,863
10110,CAPITAL SUBSCRIS NEVARSAT,CAPITAL SUBSCRIS NEVARSAT,Liability,Credit,,No,,1011,6,S,101,1011,B,O,101,10110,864
10150,PATRIMONIUL REGIEI,PATRIMONIUL REGIEI,Liability,Credit,,No,,1015,6,S,101,1015,B,O,101,10150,865
10410,PRIME DE EMISIUNE,PRIME DE EMISIUNE,Liability,Credit,,No,,1041,6,S,104,1041,B,O,104,10410,866
10420,PRIME DE FUZIUNE/DIVIZARE,PRIME DE FUZIUNE/DIVIZARE,Liability,Credit,,No,,1042,6,S,104,1042,B,O,104,10420,867
10430,PRIME DE APORT,PRIME DE APORT,Liability,Credit,,No,,1043,6,S,104,1043,B,O,104,10430,868
10440,PRIME DE CONVERSIE A OBLIG.IN ACTIUNI,PRIME DE CONVERSIE A OBLIG.IN ACTIUNI,Liability,Credit,,No,,1044,6,S,104,1044,B,O,104,10440,869
10610,REZERVE LEGALE,REZERVE LEGALE,Liability,Credit,,No,,1061,6,S,106,1061,B,O,106,10610,870
10630,REZERVE STATUTARE SAU CONTRACTUALE,REZERVE STATUTARE SAU CONTRACTUALE,Liability,Credit,,No,,1063,6,S,106,1063,B,O,106,10630,871
10640,REZERVE DE VALOARE JUSTA4 ,REZERVE DE VALOARE JUSTA4 ,Liability,Credit,,No,,1064,6,S,106,1064,B,O,106,10640,872
10650,REZERVE REPREZENTAND SURPLUSUL REALIZAT DIN REZERVE DIN REEV,REZERVE REPREZENTAND SURPLUSUL REALIZAT DIN REZERVE DIN REEVALUARE,Liability,Credit,,No,,1065,6,S,106,1065,B,O,106,10650,873
10680,ALTE REZERVE,ALTE REZERVE,Liability,Credit,,No,,1068,6,S,106,1068,B,O,106,10680,874
10810,INTERESE MINORITARE - REZULTATUL EXERCITIULUI FINANCIAR (CON,INTERESE MINORITARE - REZULTATUL EXERCITIULUI FINANCIAR (CONS),Liability,Credit,,No,,1081,6,S,108,1081,B,O,108,10810,875
10820,INTERESE MINORITARE - ALTE CAPITALURI PROPRII (CONS),INTERESE MINORITARE - ALTE CAPITALURI PROPRII (CONS),Liability,Credit,,No,,1082,6,S,108,1082,B,O,108,10820,876
10910,ACTIUNI PROPRII DETINUTE PE TERMEN SCURT,ACTIUNI PROPRII DETINUTE PE TERMEN SCURT,Liability,Credit,,No,,1091,6,S,109,1091,B,O,109,10910,877
10920,ACTIUNI PROPRII DETINUTE PE TERMEN LUNG,ACTIUNI PROPRII DETINUTE PE TERMEN LUNG,Liability,Credit,,No,,1092,6,S,109,1092,B,O,109,10920,878
11710,REZULT.REPORTAT REPREZENTAND PROFITUL NEREPARTIZAT SAU PIERD,REZULT.REPORTAT REPREZENTAND PROFITUL NEREPARTIZAT SAU PIERDEREA NEACOPERITA,Liability,Credit,,No,,1171,6,S,117,1171,B,O,117,11710,879
11720,REZULT.REPORTAT PROVENIT DIN ADOPTAREA PT.PRIMA DATA A IAS  ,REZULT.REPORTAT PROVENIT DIN ADOPTAREA PT.PRIMA DATA A IAS  MAI PUTIN IAS 296 ,Liability,Credit,,No,,1172,6,S,117,1172,B,O,117,11720,880
11740,REZULT.REPORTAT PROVENIT DIN CORECTAREA ERORILOR CONTABILE,REZULT.REPORTAT PROVENIT DIN CORECTAREA ERORILOR CONTABILE,Liability,Credit,,No,,1174,6,S,117,1174,B,O,117,11740,881
11760,REZULT.REPORTAT PROVENIT DIN TRECEREA LA APLICAREA REGLEM.CO,REZULT.REPORTAT PROVENIT DIN TRECEREA LA APLICAREA REGLEM.CONTABILE CF.CU DIR.A IV A CEE,Liability,Credit,,No,,1176,6,S,117,1176,B,O,117,11760,882
10160,PATRIMONIUL PUBLIC,PATRIMONIUL PUBLIC,Liability,Credit,,No,,1016,5,S,101,1016,B,O,101,10160,883
74110,VEN.DIN SUBV.DE EXPLOATARE AFERENTE CIFREI DE AFACERI  ,VEN.DIN SUBV.DE EXPLOATARE AFERENTE CIFREI DE AFACERI  ,Revenue,Credit,,No,,7411,6,S,741,7411,B,O,741,74110,884
74170,VEN.DIN SUBV.DE EXPLOATARE AFERENTE ALTOR VENITURI ,VEN.DIN SUBV.DE EXPLOATARE AFERENTE ALTOR VENITURI ,Revenue,Credit,,No,,7417,5,S,741,7417,B,O,741,74170,885
75810,VEN.DIN DESPAGUBIRI  AMENZI SI PENALITATI ,VEN.DIN DESPAGUBIRI  AMENZI SI PENALITATI ,Revenue,Credit,,No,,7581,6,S,758,7581,B,O,758,75810,886
75820,VEN.DIN DONATII SI SUBV.PRIMITE ,VEN.DIN DONATII SI SUBV.PRIMITE ,Revenue,Credit,,No,,7582,6,S,758,7582,B,O,758,75820,887
75830,VEN.DIN VANZAREA ACTIVELOR SI ALTE OPERATII DE CAPITAL ,VEN.DIN VANZAREA ACTIVELOR SI ALTE OPERATII DE CAPITAL ,Revenue,Credit,,No,,7583,6,S,758,7583,B,O,758,75830,888
75840,VEN.DIN SUBV.PT.INVEST,VEN.DIN SUBV.PT.INVEST,Revenue,Credit,,No,,7584,6,S,758,7584,B,O,758,75840,889
75880,ALTE VENITURI DIN EXPLOATARE ,ALTE VENITURI DIN EXPLOATARE ,Revenue,Credit,,No,,7588,6,S,758,7588,B,O,758,75880,890
60210,CHELT.CU MATERIALELE AUXILIARE ,CHELT.CU MATERIALELE AUXILIARE ,Expense,B,,No,,6021,6,S,602,6021,B,O,602,60210,891
60220,CHELT.PRIVIND COMBUSTIBILUL ,CHELT.PRIVIND COMBUSTIBILUL ,Expense,B,,No,,6022,6,S,602,6022,B,O,602,60220,892
60230,CHELT.PRIVIND MATERIALELE PT.AMBALAT ,CHELT.PRIVIND MATERIALELE PT.AMBALAT ,Expense,B,,No,,6023,6,S,602,6023,B,O,602,60230,893
60240,CHELT.PRIVIND PIESELE DE SCHIMB ,CHELT.PRIVIND PIESELE DE SCHIMB ,Expense,B,,No,,6024,6,S,602,6024,B,O,602,60240,894
60250,CHELT.PRIVIND SEMINTELE SI MATERIALELE DE PLANTAT ,CHELT.PRIVIND SEMINTELE SI MATERIALELE DE PLANTAT ,Expense,B,,No,,6025,6,S,602,6025,B,O,602,60250,895
60260,CHELT.PRIVIND FURAJELE ,CHELT.PRIVIND FURAJELE ,Expense,B,,No,,6026,6,S,602,6026,B,O,602,60260,896
60280,CHELT.PRIVIND ALTE MATERIALE CONSUMABILE ,CHELT.PRIVIND ALTE MATERIALE CONSUMABILE ,Expense,B,,No,,6028,6,S,602,6028,B,O,602,60280,897
74120,VEN.DIN SUBV.DE EXPLOATARE PT.MATERII PRIME SI MATERIALE CON,VEN.DIN SUBV.DE EXPLOATARE PT.MATERII PRIME SI MATERIALE CONSUMABILE ,Revenue,Credit,,No,,7412,5,S,741,7412,B,O,741,74120,898
74130,VEN.DIN SUBV.DE EXPLOATARE PT.ALTE CHELT EXTERNE,VEN.DIN SUBV.DE EXPLOATARE PT.ALTE CHELT EXTERNE,Revenue,Credit,,No,,7413,5,S,741,7413,B,O,741,74130,899
74140,VEN.DIN SUBV.DE EXPLOATARE PT.PLATA PERSONALULUI ,VEN.DIN SUBV.DE EXPLOATARE PT.PLATA PERSONALULUI ,Revenue,Credit,,No,,7414,5,S,741,7414,B,O,741,74140,900
64510,CONTRIB.UNITATII LA ASIG.SOC.,CONTRIB.UNITATII LA ASIG.SOC.,Expense,B,,No,,6451,7,S,645,6451,B,O,645,64510,901
64520,CONTRIB.UNITATII PT.AJUTORUL DE SOMAJ ,CONTRIB.UNITATII PT.AJUTORUL DE SOMAJ ,Expense,B,,No,,6452,7,S,645,6452,B,O,645,64520,902
64530,CONTRIB.ANGAJATORULUI PT.ASIG.SOC.DE SANATATE ,CONTRIB.ANGAJATORULUI PT.ASIG.SOC.DE SANATATE ,Expense,B,,No,,6453,7,S,645,6453,B,O,645,64530,903
64580,ALTE CHELT.PRIV.ASIG.SI PROT.SOC.,ALTE CHELT.PRIV.ASIG.SI PROT.SOC.,Expense,B,,No,,6458,7,S,645,6458,B,O,645,64580,904
74150,VEN.DIN SUBV.DE EXPLOATARE PT.ASIGURARI SI PROTECTIE SOCIALA,VEN.DIN SUBV.DE EXPLOATARE PT.ASIGURARI SI PROTECTIE SOCIALA ,Revenue,Credit,,No,,7415,5,S,741,7415,B,O,741,74150,905
68110,CHELT.DE EXPL.PRIV.AMORTIZ.IMOBILIZ.,CHELT.DE EXPL.PRIV.AMORTIZ.IMOBILIZ.,Expense,B,,No,,6811,5,S,681,6811,B,O,681,68110,906
68130,CHELT.DE EXPL.PRIV.AJUST.PT.DEPREC.IMOBILIZ.,CHELT.DE EXPL.PRIV.AJUST.PT.DEPREC.IMOBILIZ.,Expense,B,,No,,6813,5,S,681,6813,B,O,681,68130,907
78130,VEN.DIN AJUST.PT.DEPREC.IMOBILIZ.,VEN.DIN AJUST.PT.DEPREC.IMOBILIZ.,Revenue,Credit,,No,,7813,5,S,781,7813,B,O,781,78130,908
68140,CHELT.DE EXPL.PRIV.AJUST.PT.DEPREC.ACTIVELOR CIRC.,CHELT.DE EXPL.PRIV.AJUST.PT.DEPREC.ACTIVELOR CIRC.,Expense,B,Yes,No,W_REVALUATION_ACCT,6814,5,S,681,6814,B,O,681,68140,909
78140,VEN.DIN AJUST.PT.DEPREC.ACTIVELOR CIRCULANTE ,VEN.DIN AJUST.PT.DEPREC.ACTIVELOR CIRCULANTE ,Revenue,Credit,,No,,7814,5,S,781,7814,B,O,781,78140,910
74160,VEN.DIN SUBV.DE EXPLOATARE PT.ALTE CHELTUIELI DE EXPLOATARE ,VEN.DIN SUBV.DE EXPLOATARE PT.ALTE CHELTUIELI DE EXPLOATARE ,Revenue,Credit,,No,,7416,5,S,741,7416,B,O,741,74160,911
65810,DESPAGUBIRI  AMENZI SI PENALITATI ,DESPAGUBIRI  AMENZI SI PENALITATI ,Expense,B,,No,,6581,7,S,658,6581,B,O,658,65810,912
65820,DONATII SI SUBV.ACORDATE ,DONATII SI SUBV.ACORDATE ,Expense,B,,No,,6582,7,S,658,6582,B,O,658,65820,913
65830,CHELT.PRIV.ACTIVELE CEDATE SI ALTE OPERATII DE CAPITAL ,CHELT.PRIV.ACTIVELE CEDATE SI ALTE OPERATII DE CAPITAL ,Expense,B,,No,,6583,7,S,658,6583,B,O,658,65830,914
65880,ALTE CHELT.DE EXPL.,ALTE CHELT.DE EXPL.,Expense,B,Yes,No,CB_DIFFERENCES_ACCT,6588,7,S,658,6588,B,O,658,65880,915
68120,CHELT.DE EXPL.PRIV.PROVIZ,CHELT.DE EXPL.PRIV.PROVIZ,Expense,B,,No,,6812,5,S,681,6812,B,O,681,68120,916
78120,VEN.DIN PROVIZIOANE ,VEN.DIN PROVIZIOANE ,Revenue,Credit,,No,,7812,5,S,781,7812,B,O,781,78120,917
76110,VEN.DIN ACTIUNI DETINUTE LA ENTITATILE AFILIATE ,VEN.DIN ACTIUNI DETINUTE LA ENTITATILE AFILIATE ,Revenue,Credit,,No,,7611,5,S,761,7611,B,O,761,76110,918
76130,VEN.DIN INTERESE DE PARTICIPARE ,VEN.DIN INTERESE DE PARTICIPARE ,Revenue,Credit,,No,,7613,5,S,761,7613,B,O,761,76130,919
76410,VEN.DIN IMOBILIZARI FINANCIARE CEDATE ,VEN.DIN IMOBILIZARI FINANCIARE CEDATE ,Revenue,Credit,,No,,7641,6,S,764,7641,B,O,764,76410,920
76420,CASTIGURI DIN INVEST PE TERMEN SCURT CEDATE ,CASTIGURI DIN INVEST PE TERMEN SCURT CEDATE ,Revenue,Credit,,No,,7642,6,S,764,7642,B,O,764,76420,921
68630,CHELT.FIN.PRIV.AJUST.PT.PIERDEREA DE VALOARE A IMOBILIZ.FINA,CHELT.FIN.PRIV.AJUST.PT.PIERDEREA DE VALOARE A IMOBILIZ.FINANCIARE ,Expense,B,,No,,6863,6,S,686,6863,B,O,686,68630,922
68640,CHELT.FIN.PRIV.AJUST PT.PIERDEREA DE VALOARE A ACTIVELOR CIR,CHELT.FIN.PRIV.AJUST PT.PIERDEREA DE VALOARE A ACTIVELOR CIRCULANTE ,Expense,B,,No,,6864,6,S,686,6864,B,O,686,68640,923
68680,CHELT.FIN.PRIV.AMORTIZ.PRIMELOR DE RAMBURSARE A OBLIG,CHELT.FIN.PRIV.AMORTIZ.PRIMELOR DE RAMBURSARE A OBLIG,Expense,B,,No,,6868,6,S,686,6868,B,O,686,68680,924
78630,VEN.FINANCIARE DIN AJUSTARI PT.PIERDEREA DE VALOARE A IMOBIL,VEN.FINANCIARE DIN AJUSTARI PT.PIERDEREA DE VALOARE A IMOBILIZ.FINANCIARE ,Revenue,Credit,,No,,7863,6,S,786,7863,B,O,786,78630,925
78640,VEN.FINANCIARE DIN AJUSTARI PT.PIERDEREA DE VALOARE A ACTIVE,VEN.FINANCIARE DIN AJUSTARI PT.PIERDEREA DE VALOARE A ACTIVELOR CIRCULANTE ,Revenue,Credit,,No,,7864,6,S,786,7864,B,O,786,78640,926
74180,VEN.DIN SUBV.DE EXPLOATARE PT.DOBANDA DATORATA ,VEN.DIN SUBV.DE EXPLOATARE PT.DOBANDA DATORATA ,Revenue,Credit,,No,,7418,5,S,741,7418,B,O,741,74180,927
66410,CHELT.PRIV.IMOBILIZARILE FIN.CEDATE ,CHELT.PRIV.IMOBILIZARILE FIN.CEDATE ,Expense,B,,No,,6641,6,S,664,6641,B,O,664,66410,928
66420,PIERDERI DIN INVEST.LE PE TERMEN SCURT CEDATE ,PIERDERI DIN INVEST.LE PE TERMEN SCURT CEDATE ,Expense,B,,No,,6642,6,S,664,6642,B,O,664,66420,929
80110,GIRURI SI GARANTII ACORDATE ,GIRURI SI GARANTII ACORDATE ,Memo,Natural,,No,,8011,4,S,801,8011,B,#¡REF!,801,80110,930
80180,ALTE ANGAJAMENTE ACORDATE ,ALTE ANGAJAMENTE ACORDATE ,Memo,Natural,,No,,8018,4,S,801,8018,B,#¡REF!,801,80180,931
80210,GIRURI SI GARANTII PRIMITE ,GIRURI SI GARANTII PRIMITE ,Memo,Natural,,No,,8021,4,S,802,8021,B,#¡REF!,802,80210,932
80280,ALTE ANGAJAMENTE PRIMITE ,ALTE ANGAJAMENTE PRIMITE ,Memo,Natural,,No,,8028,4,S,802,8028,B,#¡REF!,802,80280,933
80310,IMOBILIZARI CORPORALE LUATE CU CHIRIE ,IMOBILIZARI CORPORALE LUATE CU CHIRIE ,Memo,Natural,,No,,8031,4,S,803,8031,B,#¡REF!,803,80310,934
80320,VALORI MAT.PRIMITE SPRE PRELUCRARE SAU REPARARE ,VALORI MAT.PRIMITE SPRE PRELUCRARE SAU REPARARE ,Memo,Natural,,No,,8032,4,S,803,8032,B,#¡REF!,803,80320,935
80330,VALORI MAT.PRIMITE IN PASTRARE SAU CUSTODIE ,VALORI MAT.PRIMITE IN PASTRARE SAU CUSTODIE ,Memo,Natural,,No,,8033,4,S,803,8033,B,#¡REF!,803,80330,936
80340,DEBITORI SCOSI DIN ACTIV  URMARITI IN CONTINUARE ,DEBITORI SCOSI DIN ACTIV  URMARITI IN CONTINUARE ,Memo,Natural,,No,,8034,4,S,803,8034,B,#¡REF!,803,80340,937
80350,STOCURI DE NATURA OB.DE INVENTAR DATE IN FOL.,STOCURI DE NATURA OB.DE INVENTAR DATE IN FOL.,Memo,Natural,,No,,8035,4,S,803,8035,B,#¡REF!,803,80350,938
80360,REDEVENTE  LOCATII DE GESTIUNE  CHIRII SI ALTE DATORII ASIMI,REDEVENTE  LOCATII DE GESTIUNE  CHIRII SI ALTE DATORII ASIMILATE ,Memo,Natural,,No,,8036,4,S,803,8036,B,#¡REF!,803,80360,939
80370,EFECTE SCONTATE NEAJUNSE LA SCADENTA ,EFECTE SCONTATE NEAJUNSE LA SCADENTA ,Memo,Natural,,No,,8037,4,S,803,8037,B,#¡REF!,803,80370,940
80380,ALTE VAL.IN AFARA BILANTULUI ,ALTE VAL.IN AFARA BILANTULUI ,Memo,Natural,,No,,8038,4,S,803,8038,B,#¡REF!,803,80380,941
80450,AMORTIZ.AFER.GRADULUI DE NEUTILIZ.A MIJL.FIXE ,AMORTIZ.AFER.GRADULUI DE NEUTILIZ.A MIJL.FIXE ,Memo,Natural,,No,,8045,4,S,804,8045,B,#¡REF!,804,80450,942
80510,DOB.DE PLATIT ,DOB.DE PLATIT ,Memo,Natural,,No,,8051,4,S,805,8051,B,#¡REF!,805,80510,943
80520,DOB.DE INCASAT ,DOB.DE INCASAT ,Memo,Natural,,No,,8052,4,S,805,8052,B,#¡REF!,805,80520,944

 	  	 
